task_id,tag,position,layer,top1_token,top1_prob,top2_token,top2_prob,top3_token,top3_prob,top4_token,top4_prob,top5_token,top5_prob
19,SingleAgent,12,12,-solving,0.009,naire,0.007,dotyczące,0.002,atically,0.002,osit,0.001
19,SingleAgent,12,13,-solving,0.017,naire,0.005,/question,0.003,中的,0.002,dotyczące,0.002
19,SingleAgent,12,14,-solving,0.019,naire,0.004,的关键,0.004,/question,0.003,的核心,0.003
19,SingleAgent,12,15,-solving,0.03,/question,0.007,中的,0.007,naire,0.004,的关键,0.003
19,SingleAgent,12,16,-solving,0.032,/question,0.015,中的,0.006,naire,0.005,/problem,0.004
19,SingleAgent,12,17,/question,0.026,-solving,0.02,中的,0.009,naire,0.006,scenario,0.004
19,SingleAgent,12,18,-solving,0.045,/question,0.027,中的,0.005,stellung,0.005,涉及到,0.004
19,SingleAgent,12,19,-solving,0.056,/question,0.022,stellung,0.013,需要用到,0.007,involving,0.006
19,SingleAgent,12,20,-solving,0.184,/question,0.082,涉及到,0.034,involving,0.015,的关键,0.009
19,SingleAgent,12,21,-solving,0.652,involving,0.057,涉及到,0.031,/problem,0.009,stellung,0.009
19,SingleAgent,12,22,-solving,0.715,involving,0.062,涉及到,0.059,regarding,0.015,concerning,0.006
19,SingleAgent,12,23,-solving,0.949,involving,0.022,/problem,0.006,olvers,0.002,dotyczące,0.002
19,SingleAgent,12,24,-solving,1.0,atic,0.001,involving,0.0,atics,0.0,matic,0.0
19,SingleAgent,12,25,-solving,1.0,involving,0.0,atic,0.0,atics,0.0,matic,0.0
19,SingleAgent,12,26,-solving,1.0,involving,0.001,/problem,0.0,一步一步,0.0,olving,0.0
19,SingleAgent,12,27,-solving,0.996,一步一步,0.002,一步步,0.0,involving,0.0,/problem,0.0
19,SingleAgent,12,28,-solving,0.98,一步一步,0.018,一步步,0.0,step,0.0,involving,0.0
19,SingleAgent,12,29,step,0.996,一步一步,0.004,一步步,0.0,step,0.0,-step,0.0
19,SingleAgent,12,30,step,1.0,一步一步,0.0,一步步,0.0,step,0.0,-step,0.0
19,SingleAgent,12,31,step,1.0,一步一步,0.0,一步步,0.0,step,0.0,-step,0.0
19,SingleAgent,12,32,step,1.0,一步一步,0.0,一步步,0.0,慢慢地,0.0,step,0.0
19,SingleAgent,12,33,step,1.0,step,0.0,(step,0.0,-step,0.0,Step,0.0
19,SingleAgent,12,34,step,1.0,step,0.0,-step,0.0,(step,0.0,Step,0.0
19,SingleAgent,12,35,step,1.0,.,0.0,-step,0.0,step,0.0,!,0.0
19,SingleAgent,12,36,.,1.0,step,0.0,#,0.0,"""",0.0,!,0.0
19,SingleAgent,13,0,报告显示,0.0,特别是,0.0,�单,0.0,Relevant,0.0,�试,0.0
19,SingleAgent,13,1,相应,0.0,前述,0.0,ellation,0.0,另外一个,0.0,Vanguard,0.0
19,SingleAgent,13,2,Vanguard,0.0,相应,0.0,另外一个,0.0,前述,0.0,starter,0.0
19,SingleAgent,13,3,Vanguard,0.0,另外一个,0.0,starter,0.0,狐,0.0,或者说,0.0
19,SingleAgent,13,4,或者说,0.0,Vanguard,0.0,starter,0.0,得好,0.0,IVEN,0.0
19,SingleAgent,13,5,或者说,0.0,IVEN,0.0,核准,0.0,是因为,0.0,实际情况,0.0
19,SingleAgent,13,6,ALLY,0.0,或者说,0.0,kte,0.0,SSID,0.0,但在,0.0
19,SingleAgent,13,7,yped,0.0,得好,0.0,ALLY,0.0,kte,0.0,或者说,0.0
19,SingleAgent,13,8,得好,0.0,并于,0.0,onte,0.0,Luz,0.0,揽,0.0
19,SingleAgent,13,9,得好,0.0,给出了,0.0,/fontawesome,0.0,具体情况,0.0,_SU,0.0
19,SingleAgent,13,10,DS,0.0,STA,0.0,achten,0.0,分工,0.0,arium,0.0
19,SingleAgent,13,11,Coach,0.0,回想,0.0,首先是,0.0,Yuri,0.0,_SU,0.0
19,SingleAgent,13,12,�始,0.001,小伙伴们,0.0,题目,0.0,这批,0.0,firstly,0.0
19,SingleAgent,13,13,armor,0.0,firstly,0.0,首先,0.0,armed,0.0,iant,0.0
19,SingleAgent,13,14,首先,0.001,主要有,0.001,firstly,0.001,首先要,0.001,首先是,0.0
19,SingleAgent,13,15,主要有,0.002,首先,0.001,首先是,0.001,firstly,0.001,刚开始,0.001
19,SingleAgent,13,16,首先,0.005,首先要,0.002,firstly,0.002,主要有,0.002,首先是,0.001
19,SingleAgent,13,17,首先,0.021,首先是,0.008,首先要,0.005,了解到,0.004,firstly,0.003
19,SingleAgent,13,18,首先,0.068,首先是,0.018,首先要,0.009,firstly,0.008,了解到,0.007
19,SingleAgent,13,19,首先,0.167,首先要,0.042,首先是,0.021,firstly,0.016,了解到,0.011
19,SingleAgent,13,20,首先,0.613,首先是,0.1,首先要,0.094,firstly,0.054,まず,0.021
19,SingleAgent,13,21,首先,0.652,首先要,0.164,首先是,0.1,まず,0.025,firstly,0.018
19,SingleAgent,13,22,首先,0.82,首先要,0.111,首先是,0.036,まず,0.012,zunächst,0.009
19,SingleAgent,13,23,首先,0.812,首先要,0.097,首先是,0.075,zunächst,0.004,まず,0.004
19,SingleAgent,13,24,首先,0.977,首先要,0.023,首先是,0.001,まず,0.0,题目,0.0
19,SingleAgent,13,25,首先,0.977,首先要,0.014,题目,0.008,首先是,0.002,題,0.0
19,SingleAgent,13,26,首先,0.621,题目,0.377,題,0.002,首先是,0.001,首先要,0.0
19,SingleAgent,13,27,首先,0.754,题目,0.216,So,0.029,題,0.001,まず,0.0
19,SingleAgent,13,28,So,0.469,Okay,0.469,okay,0.063,Alright,0.0,so,0.0
19,SingleAgent,13,29,So,0.98,so,0.018,Okay,0.0,题目,0.0,題,0.0
19,SingleAgent,13,30,okay,0.969,Okay,0.029,Alright,0.0,alright,0.0,Okay,0.0
19,SingleAgent,13,31,okay,0.879,Okay,0.119,Alright,0.0,Alright,0.0,Okay,0.0
19,SingleAgent,13,32,So,0.984,Okay,0.007,so,0.007,okay,0.002,Alright,0.0
19,SingleAgent,13,33,So,1.0,so,0.0,So,0.0,Alright,0.0,_so,0.0
19,SingleAgent,13,34,So,1.0,so,0.0,So,0.0,Alright,0.0,Alright,0.0
19,SingleAgent,13,35,So,1.0,so,0.0,So,0.0,Hmm,0.0,Okay,0.0
19,SingleAgent,13,36,So,1.0,Hmm,0.0,We,0.0,The,0.0,Okay,0.0
19,SingleAgent,14,0,寝,0.0,utilus,0.0,чи,0.0,Physician,0.0,multit,0.0
19,SingleAgent,14,1,ï,0.0,zial,0.0,二者,0.0,/^,0.0,errno,0.0
19,SingleAgent,14,2,milieu,0.0,以来,0.0,errno,0.0,Borough,0.0,(?),0.0
19,SingleAgent,14,3,形成的,0.0,(?),0.0,ation,0.0,intent,0.0,atorium,0.0
19,SingleAgent,14,4,ation,0.0,形成的,0.0,(?),0.0,oooooooo,0.0,atorium,0.0
19,SingleAgent,14,5,ilename,0.0,-called,0.0,ation,0.0,以来,0.0,intent,0.0
19,SingleAgent,14,6,-called,0.0,/dis,0.0,每个人都,0.0,-minded,0.0,ilename,0.0
19,SingleAgent,14,7,-called,0.0,oth,0.0,atorium,0.0,ber,0.0,aks,0.0
19,SingleAgent,14,8,-called,0.0,atorium,0.0,aks,0.0,MessageType,0.0,lers,0.0
19,SingleAgent,14,9,rin,0.001,atorium,0.001,rå,0.001,oner,0.001,-called,0.001
19,SingleAgent,14,10,-called,0.001,oner,0.001,凡是,0.001,iled,0.001,////////////////////////////////////////////////////////,0.001
19,SingleAgent,14,11,-called,0.002,oner,0.001,ber,0.001,oth,0.001,ftware,0.001
19,SingleAgent,14,12,-called,0.003,oth,0.001,iled,0.001,ftware,0.001,ber,0.001
19,SingleAgent,14,13,-called,0.004,oner,0.001,ftware,0.001,ber,0.001,alem,0.001
19,SingleAgent,14,14,-called,0.007,oner,0.002,aday,0.002,ooo,0.001,ftware,0.001
19,SingleAgent,14,15,oner,0.004,-called,0.003,aday,0.002,iled,0.002,，在,0.001
19,SingleAgent,14,16,-called,0.01,oner,0.004,iled,0.004,大家都在,0.002,aday,0.002
19,SingleAgent,14,17,-called,0.011,大家都在,0.004,题目,0.003,首先,0.002,aday,0.002
19,SingleAgent,14,18,-called,0.014,麽,0.006,题目,0.006,oner,0.004,aday,0.004
19,SingleAgent,14,19,-called,0.095,oner,0.026,题目,0.015,我们要,0.008,venir,0.006
19,SingleAgent,14,20,-called,0.396,oner,0.022,venir,0.016,说我,0.009,涉及到,0.008
19,SingleAgent,14,21,-called,0.279,说我,0.055,我们要,0.046,有两种,0.03,tasked,0.019
19,SingleAgent,14,22,-called,0.203,先是,0.075,说我,0.07,问题是,0.062,tasked,0.058
19,SingleAgent,14,23,-called,0.824,basically,0.053,题目,0.028,我们要,0.019,说我,0.017
19,SingleAgent,14,24,-called,0.812,oner,0.16,问题是,0.017,题目,0.004,basically,0.004
19,SingleAgent,14,25,-called,0.527,题目,0.318,问题是,0.15,basically,0.002,oner,0.001
19,SingleAgent,14,26,题目,0.482,问题是,0.482,-called,0.031,basically,0.003,我们要,0.0
19,SingleAgent,14,27,问题是,0.766,题目,0.22,basically,0.011,我们要,0.001,-called,0.0
19,SingleAgent,14,28,问题是,0.84,题目,0.146,basically,0.012,question,0.001,-called,0.0
19,SingleAgent,14,29,题目,0.996,问题是,0.002,question,0.0,題,0.0,题,0.0
19,SingleAgent,14,30,题目,1.0,问题是,0.0,question,0.0,we,0.0,basically,0.0
19,SingleAgent,14,31,we,1.0,question,0.0,题目,0.0,basically,0.0,我们要,0.0
19,SingleAgent,14,32,we,1.0,我们,0.0,我們,0.0,我们要,0.0,question,0.0
19,SingleAgent,14,33,we,1.0,我们,0.0,我們,0.0,我们要,0.0,basically,0.0
19,SingleAgent,14,34,we,1.0,",",0.0,我们要,0.0,我们,0.0,basically,0.0
19,SingleAgent,14,35,",",1.0,we,0.0,the,0.0,first,0.0,我们,0.0
19,SingleAgent,14,36,",",1.0,we,0.0,the,0.0,"""",0.0,!,0.0
19,SingleAgent,15,0,gamb,0.0,POR,0.0,声誉,0.0,稼,0.0,pad,0.0
19,SingleAgent,15,1,相应,0.0,原因是,0.0,сразу,0.0,ellation,0.0,前述,0.0
19,SingleAgent,15,2,相应,0.0,.skip,0.0,upport,0.0,核实,0.0,lator,0.0
19,SingleAgent,15,3,.skip,0.0,助长,0.0,相应,0.0,ismet,0.0,quet,0.0
19,SingleAgent,15,4,是因为,0.0,upport,0.0,preload,0.0,/template,0.0,名额,0.0
19,SingleAgent,15,5,是因为,0.0,upport,0.0,刚好,0.0,preload,0.0,guard,0.0
19,SingleAgent,15,6,是因为,0.0,rand,0.0,SAC,0.0,orthand,0.0,ignorance,0.0
19,SingleAgent,15,7,是因为,0.0,分工,0.0,perish,0.0,Tro,0.0,SAC,0.0
19,SingleAgent,15,8,是因为,0.0,am,0.0,perish,0.0,分工,0.0,SAC,0.0
19,SingleAgent,15,9,Recorder,0.0,задач,0.0,SAC,0.0,empir,0.0,cig,0.0
19,SingleAgent,15,10,SAC,0.0,环境保护,0.0,分工,0.0,thirteen,0.0,BACKGROUND,0.0
19,SingleAgent,15,11,环境保护,0.0,iete,0.0,thirteen,0.0,一架,0.0,ende,0.0
19,SingleAgent,15,12,thirteen,0.0,ор,0.0,Kevin,0.0,实际情况,0.0,indirect,0.0
19,SingleAgent,15,13,задач,0.0,thirteen,0.0,我,0.0,私が,0.0,nin,0.0
19,SingleAgent,15,14,ivre,0.0,задач,0.0,opsis,0.0,是一個,0.0,情,0.0
19,SingleAgent,15,15,虽然是,0.0,initially,0.0,什么样的,0.0,基本情况,0.0,abal,0.0
19,SingleAgent,15,16,什么样的,0.001,实际情况,0.001,abal,0.0,虽然是,0.0,initially,0.0
19,SingleAgent,15,17,实际情况,0.001,虽然是,0.001,什么样的,0.001,.Html,0.0,abal,0.0
19,SingleAgent,15,18,什么样的,0.002,虽然是,0.001,实际情况,0.001,涉及到,0.001,是一個,0.001
19,SingleAgent,15,19,什么样的,0.002,虽然是,0.001,.Setup,0.001,initially,0.001,scenario,0.001
19,SingleAgent,15,20,什么样的,0.008,scenario,0.003,这是一个,0.003,是一個,0.002,虽然是,0.002
19,SingleAgent,15,21,什么样的,0.016,这是一个,0.015,scenario,0.011,given,0.005,是一個,0.004
19,SingleAgent,15,22,initially,0.122,先是,0.122,首先是,0.035,首先,0.021,首先要,0.014
19,SingleAgent,15,23,首先是,0.175,首先,0.128,首先要,0.1,initially,0.088,scenario,0.06
19,SingleAgent,15,24,首先要,0.516,首先是,0.168,首先,0.168,我们要,0.07,先是,0.02
19,SingleAgent,15,25,首先要,0.602,首先是,0.119,先是,0.105,首先,0.072,initially,0.044
19,SingleAgent,15,26,我们要,0.988,我们需要,0.007,题目,0.002,首先,0.002,首先是,0.001
19,SingleAgent,15,27,我们要,0.965,题目,0.023,我们需要,0.005,首先,0.005,we,0.001
19,SingleAgent,15,28,题目,0.73,我们要,0.209,我们需要,0.06,question,0.0,首先,0.0
19,SingleAgent,15,29,题目,1.0,we,0.0,我们要,0.0,我们需要,0.0,題,0.0
19,SingleAgent,15,30,we,0.809,题目,0.181,我们需要,0.009,我们要,0.001,我们,0.0
19,SingleAgent,15,31,we,0.996,我们需要,0.004,首先,0.0,题目,0.0,まずは,0.0
19,SingleAgent,15,32,we,1.0,我们,0.0,我们需要,0.0,我們,0.0,我们要,0.0
19,SingleAgent,15,33,we,1.0,我们,0.0,我们需要,0.0,我們,0.0,我们要,0.0
19,SingleAgent,15,34,we,1.0,我们,0.0,我们需要,0.0,我们要,0.0,we,0.0
19,SingleAgent,15,35,we,1.0,the,0.0,first,0.0,we,0.0,我们,0.0
19,SingleAgent,15,36,we,1.0,the,0.0,first,0.0,we,0.0,!,0.0
19,SingleAgent,16,0,本报,0.0,complexion,0.0,和社会,0.0,字号,0.0,interviewed,0.0
19,SingleAgent,16,1,bere,0.0,另外一个,0.0,相应,0.0,部位,0.0,eventual,0.0
19,SingleAgent,16,2,另外一个,0.0,eten,0.0,总队,0.0,核实,0.0,相应,0.0
19,SingleAgent,16,3,另外一个,0.0,eten,0.0,nin,0.0,beiden,0.0,总队,0.0
19,SingleAgent,16,4,起点,0.0,nin,0.0,beiden,0.0,搓,0.0,Cassidy,0.0
19,SingleAgent,16,5,nin,0.0,gì,0.0,起点,0.0,当时的,0.0,CAB,0.0
19,SingleAgent,16,6,起点,0.0,proverb,0.0,<b,0.0,CAB,0.0,nin,0.0
19,SingleAgent,16,7,oret,0.0,gì,0.0,跨度,0.0,odor,0.0,difference,0.0
19,SingleAgent,16,8,oret,0.0,gì,0.0,在于,0.0,earlier,0.0,CAB,0.0
19,SingleAgent,16,9,goal,0.001,目的是,0.0,oret,0.0,gì,0.0,lege,0.0
19,SingleAgent,16,10,goal,0.001,odor,0.0,oret,0.0,目的是,0.0,<b,0.0
19,SingleAgent,16,11,goal,0.001,odor,0.001,目的是,0.001,idea,0.0,odore,0.0
19,SingleAgent,16,12,idea,0.001,goal,0.001,odore,0.001,目的是,0.001,odor,0.001
19,SingleAgent,16,13,question,0.001,目的是,0.001,goal,0.001,problem,0.001,simplest,0.001
19,SingleAgent,16,14,simplest,0.003,目的是,0.002,goal,0.002,idea,0.001,question,0.001
19,SingleAgent,16,15,simplest,0.004,目的是,0.002,goal,0.002,odore,0.001,odor,0.001
19,SingleAgent,16,16,simplest,0.004,goal,0.002,目的是,0.002,odore,0.002,unfortunate,0.002
19,SingleAgent,16,17,simplest,0.004,goal,0.003,odore,0.003,目的是,0.002,idea,0.002
19,SingleAgent,16,18,simplest,0.006,odore,0.005,goal,0.004,目的是,0.003,是一位,0.003
19,SingleAgent,16,19,goal,0.026,aim,0.01,目的是,0.009,odore,0.009,given,0.006
19,SingleAgent,16,20,odore,0.091,goal,0.031,目的是,0.029,unfortunate,0.028,aim,0.026
19,SingleAgent,16,21,aim,0.301,目的是,0.183,goal,0.098,odore,0.023,initial,0.022
19,SingleAgent,16,22,目的是,0.264,aim,0.247,goal,0.231,odore,0.055,problem,0.024
19,SingleAgent,16,23,goal,0.504,problem,0.237,aim,0.112,目的是,0.047,odore,0.022
19,SingleAgent,16,24,goal,0.793,problem,0.083,aim,0.039,odore,0.027,question,0.021
19,SingleAgent,16,25,goal,0.609,question,0.136,problem,0.105,task,0.057,original,0.03
19,SingleAgent,16,26,question,0.992,problem,0.004,题目,0.002,odore,0.0,task,0.0
19,SingleAgent,16,27,question,0.996,题目,0.002,problem,0.001,goal,0.0,task,0.0
19,SingleAgent,16,28,question,1.0,problem,0.0,题目,0.0,question,0.0,goal,0.0
19,SingleAgent,16,29,question,0.996,problem,0.002,题目,0.0,task,0.0,goal,0.0
19,SingleAgent,16,30,question,1.0,题目,0.0,task,0.0,questions,0.0,question,0.0
19,SingleAgent,16,31,question,1.0,questions,0.0,question,0.0,_question,0.0,task,0.0
19,SingleAgent,16,32,question,1.0,question,0.0,questions,0.0,task,0.0,_question,0.0
19,SingleAgent,16,33,question,1.0,question,0.0,questions,0.0,task,0.0,.question,0.0
19,SingleAgent,16,34,question,1.0,question,0.0,questions,0.0,.question,0.0,!,0.0
19,SingleAgent,16,35,question,1.0,question,0.0,questions,0.0,"""",0.0,!,0.0
19,SingleAgent,16,36,question,1.0,task,0.0,target,0.0,problem,0.0,question,0.0
19,SingleAgent,17,0,本站,0.0,drs,0.0,Pills,0.0,rotations,0.0,ERM,0.0
19,SingleAgent,17,1,naire,0.0,naires,0.0,重重,0.0,stellung,0.0,aire,0.0
19,SingleAgent,17,2,naire,0.0,naires,0.0,Jad,0.0,nel,0.0,stellung,0.0
19,SingleAgent,17,3,naire,0.0,naires,0.0,nel,0.0,煲,0.0,Jad,0.0
19,SingleAgent,17,4,naire,0.0,naires,0.0,stellung,0.0,aire,0.0,nel,0.0
19,SingleAgent,17,5,naire,0.001,naires,0.0,stellung,0.0,aire,0.0,holders,0.0
19,SingleAgent,17,6,naire,0.008,naires,0.001,stellung,0.001,lassen,0.0,nel,0.0
19,SingleAgent,17,7,naire,0.025,naires,0.003,stellung,0.001,nel,0.001,aire,0.001
19,SingleAgent,17,8,naire,0.049,naires,0.006,stellung,0.002,aire,0.001,nel,0.001
19,SingleAgent,17,9,naire,0.053,naires,0.005,stellung,0.003,nel,0.002,问我,0.002
19,SingleAgent,17,10,naire,0.144,stellung,0.006,naires,0.005,问我,0.003,nel,0.002
19,SingleAgent,17,11,naire,0.092,stellung,0.015,naires,0.014,/problem,0.004,问我,0.003
19,SingleAgent,17,12,naire,0.122,naires,0.02,stellung,0.019,/problem,0.006,posed,0.002
19,SingleAgent,17,13,naire,0.08,naires,0.022,stellung,0.022,/problem,0.015,/question,0.004
19,SingleAgent,17,14,naire,0.069,naires,0.042,stellung,0.026,/problem,0.018,posed,0.005
19,SingleAgent,17,15,naire,0.055,/problem,0.029,stellung,0.021,naires,0.02,/question,0.004
19,SingleAgent,17,16,naire,0.074,/problem,0.029,stellung,0.026,naires,0.022,posed,0.013
19,SingleAgent,17,17,naire,0.128,stellung,0.034,naires,0.022,/problem,0.022,posed,0.018
19,SingleAgent,17,18,stellung,0.083,naire,0.069,posed,0.021,naires,0.014,虽然是,0.011
19,SingleAgent,17,19,stellung,0.146,posed,0.061,naire,0.053,说的是,0.017,/problem,0.014
19,SingleAgent,17,20,stellung,0.432,posed,0.08,说的是,0.066,naire,0.033,naires,0.015
19,SingleAgent,17,21,posed,0.471,stellung,0.196,说的是,0.063,/problem,0.053,涉及到,0.017
19,SingleAgent,17,22,说的是,0.766,posed,0.171,涉及到,0.012,stellung,0.01,/problem,0.008
19,SingleAgent,17,23,说的是,0.926,posed,0.032,/problem,0.022,/problems,0.009,stellung,0.007
19,SingleAgent,17,24,说的是,0.977,posed,0.007,/problem,0.007,involves,0.004,asks,0.003
19,SingleAgent,17,25,involves,0.793,说的是,0.177,asks,0.024,涉及到,0.007,涉及,0.001
19,SingleAgent,17,26,involves,0.949,涉及到,0.047,涉及,0.002,说的是,0.0,revolves,0.0
19,SingleAgent,17,27,involves,1.0,涉及到,0.001,涉及,0.0,revolves,0.0,说的是,0.0
19,SingleAgent,17,28,involves,0.988,涉及到,0.011,涉及,0.001,revolves,0.0,involve,0.0
19,SingleAgent,17,29,involves,1.0,涉及到,0.0,about,0.0,涉及,0.0,revolves,0.0
19,SingleAgent,17,30,involves,1.0,revolves,0.0,涉及,0.0,涉及到,0.0,involve,0.0
19,SingleAgent,17,31,involves,1.0,involve,0.0,涉及,0.0,涉及到,0.0,revolves,0.0
19,SingleAgent,17,32,involves,1.0,involve,0.0,涉及,0.0,涉及到,0.0,revolves,0.0
19,SingleAgent,17,33,involves,1.0,involve,0.0,涉及,0.0,涉及到,0.0,revolves,0.0
19,SingleAgent,17,34,involves,1.0,is,0.0,涉及到,0.0,involve,0.0,涉及,0.0
19,SingleAgent,17,35,involves,0.73,is,0.27,says,0.0,revolves,0.0,involve,0.0
19,SingleAgent,17,36,is,1.0,involves,0.0,#,0.0,"""",0.0,!,0.0
19,SingleAgent,18,0,逮,0.0,IDisposable,0.0,otope,0.0,morning,0.0,still,0.0
19,SingleAgent,18,1,otope,0.0,nt,0.0,另外一个,0.0,/w,0.0,Worth,0.0
19,SingleAgent,18,2,otope,0.0,nt,0.0,Tage,0.0,också,0.0,很容易,0.0
19,SingleAgent,18,3,nt,0.0,很容易,0.0,Tage,0.0,另外一个,0.0,också,0.0
19,SingleAgent,18,4,nt,0.0,/w,0.0,很容易,0.0,otope,0.0,omers,0.0
19,SingleAgent,18,5,nt,0.0,/w,0.0,很容易,0.0,otope,0.0,omers,0.0
19,SingleAgent,18,6,/w,0.0,nt,0.0,otope,0.0,:,0.0,omers,0.0
19,SingleAgent,18,7,nt,0.001,otope,0.001,/w,0.001,很容易,0.0,about,0.0
19,SingleAgent,18,8,:,0.001,otope,0.001,nt,0.001,/w,0.001,about,0.0
19,SingleAgent,18,9,在于,0.003,about,0.002,otope,0.001,tasked,0.001,nt,0.001
19,SingleAgent,18,10,在于,0.002,otope,0.002,乎,0.002,有点,0.002,about,0.002
19,SingleAgent,18,11,about,0.005,tasked,0.001,乎,0.001,在于,0.001,有点,0.001
19,SingleAgent,18,12,tasked,0.002,about,0.002,在于,0.002,ssue,0.002,omers,0.002
19,SingleAgent,18,13,ssue,0.004,omers,0.003,otope,0.003,gì,0.002,在于,0.002
19,SingleAgent,18,14,undoubtedly,0.005,ssue,0.003,有点,0.003,gì,0.003,otope,0.002
19,SingleAgent,18,15,有点,0.006,gì,0.005,undoubtedly,0.005,essentially,0.003,:,0.003
19,SingleAgent,18,16,有点,0.011,ssue,0.008,essentially,0.005,gì,0.005,undoubtedly,0.004
19,SingleAgent,18,17,有点,0.013,ssue,0.006,essentially,0.006,:,0.005,undoubtedly,0.004
19,SingleAgent,18,18,有点,0.011,essentially,0.007,gì,0.007,:,0.005,ssue,0.005
19,SingleAgent,18,19,essentially,0.017,有点,0.012,:,0.012,supposed,0.008,ssue,0.007
19,SingleAgent,18,20,essentially,0.115,basically,0.024,ssue,0.018,有点,0.017,supposed,0.017
19,SingleAgent,18,21,essentially,0.148,basically,0.102,/is,0.042,tasked,0.027,:,0.026
19,SingleAgent,18,22,about,0.161,/is,0.092,essentially,0.086,basically,0.086,tasked,0.072
19,SingleAgent,18,23,supposed,0.414,about,0.222,basically,0.135,meant,0.034,essentially,0.03
19,SingleAgent,18,24,about,0.914,supposed,0.024,关于,0.021,ssue,0.01,meant,0.01
19,SingleAgent,18,25,about,0.977,关于,0.02,supposed,0.004,basically,0.0,asking,0.0
19,SingleAgent,18,26,about,0.926,关于,0.076,asking,0.0,basically,0.0,关于我们,0.0
19,SingleAgent,18,27,about,0.992,关于,0.009,asking,0.0,basically,0.0,关于我们,0.0
19,SingleAgent,18,28,about,0.996,关于,0.004,asking,0.0,關於,0.0,关于我们,0.0
19,SingleAgent,18,29,about,1.0,关于,0.0,about,0.0,關於,0.0,tentang,0.0
19,SingleAgent,18,30,about,1.0,关于,0.0,關於,0.0,about,0.0,关于我们,0.0
19,SingleAgent,18,31,about,1.0,关于,0.0,about,0.0,_about,0.0,关于我们,0.0
19,SingleAgent,18,32,about,1.0,关于,0.0,about,0.0,_about,0.0,关于我们,0.0
19,SingleAgent,18,33,about,1.0,about,0.0,关于,0.0,_about,0.0,关于我们,0.0
19,SingleAgent,18,34,about,1.0,about,0.0,关于,0.0,"""",0.0,!,0.0
19,SingleAgent,18,35,about,1.0,关于,0.0,#,0.0,"""",0.0,!,0.0
19,SingleAgent,18,36,about,1.0,#,0.0,!,0.0,$,0.0,"""",0.0
19,SingleAgent,19,0,asant,0.0,ypass,0.0,kap,0.0,ONO,0.0,_upd,0.0
19,SingleAgent,19,1,sembl,0.0,nd,0.0,此事,0.0,ond,0.0,#else,0.0
19,SingleAgent,19,2,等原因,0.0,иг,0.0,ưng,0.0,lasc,0.0,衔接,0.0
19,SingleAgent,19,3,成败,0.0,另外一个,0.0,boarding,0.0,某种,0.0,什么事,0.0
19,SingleAgent,19,4,成败,0.0,-looking,0.0,此事,0.0,如何,0.0,boarding,0.0
19,SingleAgent,19,5,eld,0.0,IfExists,0.0,成败,0.0,了一下,0.0,Coach,0.0
19,SingleAgent,19,6,如何,0.0,的是,0.0,alc,0.0,eld,0.0,如何去,0.0
19,SingleAgent,19,7,如何,0.001,的是,0.001,eld,0.001,什么呢,0.0,这个问题,0.0
19,SingleAgent,19,8,的是,0.001,如何,0.001,什么呢,0.001,eld,0.001,了一下,0.001
19,SingleAgent,19,9,的是,0.004,如何,0.002,eld,0.001,什么呢,0.001,whether,0.001
19,SingleAgent,19,10,如何,0.004,的是,0.003,这个问题,0.001,如何去,0.001,什么呢,0.001
19,SingleAgent,19,11,如何,0.008,的是,0.006,什么呢,0.003,这个问题,0.002,了一下,0.002
19,SingleAgent,19,12,如何,0.01,的是,0.006,什么呢,0.005,osit,0.003,如何去,0.002
19,SingleAgent,19,13,如何,0.011,的是,0.01,什么呢,0.005,whether,0.003,这个问题,0.003
19,SingleAgent,19,14,的是,0.015,如何,0.013,什么呢,0.008,这个问题,0.003,osit,0.002
19,SingleAgent,19,15,如何,0.013,什么呢,0.009,的是,0.007,osit,0.002,如何去,0.002
19,SingleAgent,19,16,如何,0.014,什么呢,0.006,的是,0.003,某个,0.002,如何看待,0.002
19,SingleAgent,19,17,如何,0.013,的是,0.004,什么呢,0.003,某个,0.003,如何去,0.002
19,SingleAgent,19,18,如何,0.01,某个,0.007,什么呢,0.006,做一个,0.005,的是,0.005
19,SingleAgent,19,19,如何,0.009,即将到来,0.007,utilizing,0.006,finding,0.006,某个,0.004
19,SingleAgent,19,20,finding,0.021,什么呢,0.017,如何,0.014,即将到来,0.013,utilizing,0.01
19,SingleAgent,19,21,two,0.068,finding,0.05,即将到来,0.047,两种,0.039,两个,0.028
